brand_cn,brand_en,brand_slug,title,price_usd,length_mm,ring_gauge,handle,category_slug,cuban_parent_slug,image1,image2,image3,image4,image5
卡诺之花,La Flor de Cano,la-flor-de-cano,精选3号英国地限 Selectos No.3 Edición Regional Reino Unido (25枝),2242,165,42,la-flor-de-cano-3-selectos-no-3-edici-n-region,la-flor-de-cano,cigar-cuban,https://api.shangjiacigar.com/static/1774260560333-La_Flor_de_Cano_Selectos_1.jpg,https://api.shangjiacigar.com/static/1774260560331-La_Flor_de_Cano_Selectos_2.jpg,,,
卡诺之花,La Flor de Cano,la-flor-de-cano,选择 Elegidos (15枝),382,127,50,la-flor-de-cano-elegidos-15,la-flor-de-cano,cigar-cuban,https://api.shangjiacigar.com/static/1774260560333-La_Flor_de_Cano_Elegidos_1.jpg,https://api.shangjiacigar.com/static/1774260561548-La_Flor_de_Cano_Elegidos_2.jpg,https://api.shangjiacigar.com/static/1774260561550-La_Flor_de_Cano_Elegidos_3.jpg,,
卡诺之花,La Flor de Cano,la-flor-de-cano,选择 Elegidos (3枝),82,127,50,la-flor-de-cano-elegidos-3,la-flor-de-cano,cigar-cuban,https://api.shangjiacigar.com/static/1774260560333-La_Flor_de_Cano_Elegidos_1.jpg,https://api.shangjiacigar.com/static/1774260561548-La_Flor_de_Cano_Elegidos_2.jpg,https://api.shangjiacigar.com/static/1774260561550-La_Flor_de_Cano_Elegidos_3.jpg,,
简单,Sencillo,sencillo,简单铂金罗布图（25支),379,,,sencillo-25,sencillo,cigar-world,https://api.shangjiacigar.com/static/1774260561554-Davidoff_Grand_Cru_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260561555-Davidoff_Grand_Cru_Robusto_2.jpg,https://api.shangjiacigar.com/static/1774260561557-Davidoff_Grand_Cru_Robusto_3.jpg,,
简单,Sencillo,sencillo,简单铂金双罗布图（25支),396,,,sencillo-25-2,sencillo,cigar-world,https://api.shangjiacigar.com/static/1774260562966-Camacho_Corojo_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260562966-Davidoff_Camacho_BXP_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260562966-Davidoff_Camacho_BXP_Robusto_2.jpg,https://api.shangjiacigar.com/static/1774260562966-Davidoff_Camacho_Triple_Maduro_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260562967-Davidoff_Zino_Platinum_Crown_1.jpg
简单,Sencillo,sencillo,简单铂金金字塔（25支),462,,,sencillo-25-3,sencillo,cigar-world,https://api.shangjiacigar.com/static/1774260563990-Davidoff_Zino_Platinum_Pyramid_1.jpg,,,,
简单,Sencillo,sencillo,简单铂金大公牛56（25支),445,,,sencillo-56-25,sencillo,cigar-world,https://api.shangjiacigar.com/static/1774260563990-Camacho_Corojo_Toro_1.jpg,https://api.shangjiacigar.com/static/1774260563993-Davidoff_Camacho_Triple_Maduro_Toro_1.jpg,,,
简单,Sencillo,sencillo,简单黑罗布图（25支),379,,,sencillo-25-4,sencillo,cigar-world,https://api.shangjiacigar.com/static/1774260563991-Davidoff_Nicaragua_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260563991-Davidoff_Nicaragua_Toro_1.jpg,https://api.shangjiacigar.com/static/1774260564861-Zino_Nicaragua_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260564861-Zino_Nicaragua_Robusto_2.jpg,
简单,Sencillo,sencillo,简单黑金字塔拉戈54（25支),445,,,sencillo-54-25,sencillo,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
简单,Sencillo,sencillo,简单黑巨人（25支),445,,,sencillo-25-5,sencillo,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
简单,Sencillo,sencillo,简单黑金字塔60No.5（25支),540,,,sencillo-60no-5-25,sencillo,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
简单,Sencillo,sencillo,简单黑金字塔60No.4（25支),512,,,sencillo-60no-4-25,sencillo,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神KKP特殊珍藏金字塔58（10支),977,,,god-of-fire-kkp-58-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260564861-Davidoff_God_of_Fire_Serie_B_KKP_Pyramid_58_1.jpg,,,,
火神,God of Fire,god-of-fire,火神KKP特殊珍藏大公牛56（10支),812,,,god-of-fire-kkp-56-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神KKP特殊珍藏特长公牛54（10支),957,,,god-of-fire-kkp-54-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神KKP永不退缩金字塔58（10支),977,,,god-of-fire-kkp-58-10-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神KKP永不退缩大公牛56（10支),960,,,god-of-fire-kkp-56-10-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神KKP永不退缩特长公牛54（10支),960,,,god-of-fire-kkp-54-10-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260564861-GodOfFire_KKP_Churchill_1.jpg,https://api.shangjiacigar.com/static/1774260564861-GodOfFire_KKP_Churchill_2.jpg,,,
火神,God of Fire,god-of-fire,火神特殊珍藏黑檀木（4支）,612,,,god-of-fire-4,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260565671-GodOfFire_Aniversario_Ebony_1.jpg,https://api.shangjiacigar.com/static/1774260565671-GodOfFire_Aniversario_Ebony_2.jpg,,,
火神,God of Fire,god-of-fire,火神组合装黑檀木（10支),973,,,god-of-fire-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260565671-Camacho_Bold_Sampler_1.jpg,,,,
火神,God of Fire,god-of-fire,火神组合装黑（10支),973,,,god-of-fire-10-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260565672-GodOfFire_Combustion_Black_1.jpg,https://api.shangjiacigar.com/static/1774260565672-GodOfFire_Combustion_Black_2.jpg,,,
火神,God of Fire,god-of-fire,火神庆典大帝54（10支),612,,,god-of-fire-54-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260566637-GodOfFire_Celebracion_GranToro54_1.jpg,https://api.shangjiacigar.com/static/1774260566638-GodOfFire_Celebracion_GranToro54_2.jpg,https://api.shangjiacigar.com/static/1774260566639-GodOfFire_Celebracion_GranToro54_3.jpg,,
火神,God of Fire,god-of-fire,火神庆典大帝56（10支),612,,,god-of-fire-56-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260566639-GodOfFire_Celebracion_GranToro56_1.jpg,https://api.shangjiacigar.com/static/1774260566640-GodOfFire_Celebracion_GranToro56_2.jpg,,,
火神,God of Fire,god-of-fire,火神庆典大帝60（10支),612,,,god-of-fire-60-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260567410-GodOfFire_Celebracion_GranToro60_1.jpg,https://api.shangjiacigar.com/static/1774260567413-GodOfFire_Celebracion_GranToro60_3.jpg,,,
火神,God of Fire,god-of-fire,火神庆典组合装（5支）,396,,,god-of-fire-5,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260567413-GodOfFire_Celebracion_Selection_2.jpg,https://api.shangjiacigar.com/static/1774260567413-GodOfFire_Celebracion_Selection_3.jpg,,,
火神,God of Fire,god-of-fire,火神B系列罗布图（10支),612,,,god-of-fire-b-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260567414-GodOfFire_SerieB_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260568758-GodOfFire_SerieB_Robusto_3.jpg,,,
火神,God of Fire,god-of-fire,火神B系列罗布图铝管（8支）,512,,,god-of-fire-b-8,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260568758-Davidoff_DoubleRobustoTubo_1.jpg,https://api.shangjiacigar.com/static/1774260568760-Davidoff_DoubleRobusto_1.jpg,https://api.shangjiacigar.com/static/1774260568760-Davidoff_DoubleRobusto_2.jpg,https://api.shangjiacigar.com/static/1774260568762-Davidoff_GodOfFireDoubleRobustoTubo_1.jpg,https://api.shangjiacigar.com/static/1774260569726-Davidoff_GodOfFireDoubleRobusto_1.jpg
火神,God of Fire,god-of-fire,火神B系列双罗布图（10支),612,,,god-of-fire-b-10-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神B系列双罗布图铝管（8支）,512,,,god-of-fire-b-8-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神B系列罗布图戈多54（10支),512,,,god-of-fire-b-54-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神B系列大帝56（10支),512,,,god-of-fire-b-56-10,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神B系列组合装（5支）,396,,,god-of-fire-b-5,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260569729-Davidoff_GodOfFireSampler_1.jpg,,,,
火神,God of Fire,god-of-fire,火神唐卡洛斯罗布图（10支),512,,,god-of-fire-10-3,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260569727-Davidoff_DonCarlosRobustoTubo_1.jpg,https://api.shangjiacigar.com/static/1774260569728-Davidoff_DonCarlosRobusto_1.jpg,https://api.shangjiacigar.com/static/1774260569729-Davidoff_Don_Carlos_Double_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260570969-Davidoff_Don_Carlos_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260570971-Davidoff_GodOfFireDonCarlosChurchill_1.jpg
火神,God of Fire,god-of-fire,火神唐卡洛斯罗布图铝管（8支）,495,,,god-of-fire-8,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神唐卡洛斯公牛（10支),512,,,god-of-fire-10-4,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260570970-Davidoff_DonCarlosToro_1.jpg,https://api.shangjiacigar.com/static/1774260570973-Davidoff_GodOfFireDonCarlosToro_1.jpg,,,
火神,God of Fire,god-of-fire,火神唐卡洛斯罗布图戈多54（10支),512,,,god-of-fire-54-10-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神卡利托双罗布图（10支),545,,,god-of-fire-10-5,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260570974-Davidoff_GodOfFireCarlitoDiademas_1.jpg,,,,
火神,God of Fire,god-of-fire,火神卡利托双罗布图铝管（8支）,548,,,god-of-fire-8-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神卡利托丘吉尔（10支),528,,,god-of-fire-10-6,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260572190-Davidoff_GodOfFireChurchill_1.jpg,,,,
火神,God of Fire,god-of-fire,火神卡利托金字塔（10支),612,,,god-of-fire-10-7,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神卡利托双皇冠（10支),558,,,god-of-fire-10-8,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260572191-Davidoff_GodOfFireDoubleCor_1.jpg,,,,
火神,God of Fire,god-of-fire,火神卡利托大帝56（10支),558,,,god-of-fire-56-10-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
火神,God of Fire,god-of-fire,火神卡利托唐卡洛斯组合装（5支）,396,,,god-of-fire-5-2,god-of-fire,cigar-world,https://api.shangjiacigar.com/static/1774260572192-Davidoff_DonCarlosSampler_1.jpg,,,,
阿图罗·富恩特,Arturo Fuente,arturo-fuente,阿图罗富恩特唐卡洛斯庆典罗布图（10支),844,,,arturo-fuente-10,arturo-fuente,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
阿图罗·富恩特,Arturo Fuente,arturo-fuente,阿图罗富恩特唐卡洛斯庆典双罗布图（10支),861,,,arturo-fuente-10-2,arturo-fuente,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
阿图罗·富恩特,Arturo Fuente,arturo-fuente,阿图罗富恩特唐卡洛斯庆典双罗布图铝管（8支）,797,,,arturo-fuente-8,arturo-fuente,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
阿图罗·富恩特,Arturo Fuente,arturo-fuente,阿图罗富恩特唐卡洛斯庆典公牛（10支),844,,,arturo-fuente-10-3,arturo-fuente,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著庄园X(3支）黑,313,,,arturo-fuente-2-x-3,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260572197-Davidoff_OpusXReservaDChateau_1.jpg,https://api.shangjiacigar.com/static/1774260572197-Davidoff_OpusXReservaDChateau_2.jpg,https://api.shangjiacigar.com/static/1774260575622-Davidoff_OpusXReservaDChateau_3.jpg,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著天使罗布图（3支）红,313,,,arturo-fuente-2-3,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260575606-Davidoff_OpusX_Angels_Share_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260575622-Davidoff_OpusX_Angels_Share_Robusto_2.jpg,https://api.shangjiacigar.com/static/1774260575622-Davidoff_OpusX_Estate_Reserve_Robusto_1.jpg,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著罗庄园罗布图（3支）黑,313,,,arturo-fuente-2-3-2,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特短篇小说（15支）,465,,,arturo-fuente-2-15,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260575622-Davidoff_Hemingway_Short_Story_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特国王T（4支）,263,,,arturo-fuente-2-t-4,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260576505-Davidoff_King_T_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著协会保湿盒（20支）,3371,,,arturo-fuente-2-20,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著禁忌罗布图（20支）,1525,,,arturo-fuente-2-20-2,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260576505-Davidoff_OpusX_Forbidden_Amor_Sensual_1.jpg,https://api.shangjiacigar.com/static/1774260576510-Davidoff_OpusX_Forbidden_Beso_1.jpg,https://api.shangjiacigar.com/static/1774260576510-Davidoff_OpusX_Forbidden_Deseos_1.jpg,https://api.shangjiacigar.com/static/1774260576510-Davidoff_OpusX_Forbidden_Pasion_1.jpg,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著禁忌丘吉尔（20支）,1525,,,arturo-fuente-2-20-3,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260577337-Arturo_Fuente_Forbidden_X_Pasion_DAmor_Churchill_1.jpg,https://api.shangjiacigar.com/static/1774260577338-Arturo_Fuente_Forbidden_X_Pasion_DAmor_1.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著禁忌双罗布图（20支）,1525,,,arturo-fuente-2-20-4,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260577338-Arturo_Fuente_Forbidden_X_Double_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260577338-Arturo_Fuente_Forbidden_X_Double_Robusto_2.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著禁忌鱼类（20支）,1558,,,arturo-fuente-2-20-5,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260577339-Arturo_Fuente_Forbidden_X_El_Beso_Prohibido_Torpedo_1.jpg,https://api.shangjiacigar.com/static/1774260578288-Arturo_Fuente_Forbidden_X_El_Beso_Prohibido_Torpedo_2.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著失落之城罗布图（10支),894,,,arturo-fuente-2-10,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260578288-Davidoff_OpusX_Lost_City_Double_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260578288-Davidoff_OpusX_Lost_City_Double_Robusto_Tubo_1.jpg,https://api.shangjiacigar.com/static/1774260578288-Davidoff_OpusX_Lost_City_Robusto_1.jpg,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著失落之城双罗布图（10支),894,,,arturo-fuente-2-10-2,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260578290-Arturo_Fuente_Opus_X_Lost_City_Double_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260578995-Arturo_Fuente_Opus_X_Lost_City_Double_Robusto_2.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著失落之城双罗布图铝管（8支）,877,,,arturo-fuente-2-8,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260578995-Arturo_Fuente_Opus_X_Lost_City_Double_Robusto_Tubo_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著失落之城公牛（10支),944,,,arturo-fuente-2-10-3,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260578995-Davidoff_OpusX_Lost_City_Toro_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著失落之城金字塔（10支),944,,,arturo-fuente-2-10-4,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260578996-Davidoff_OpusX_Lost_City_Piramide_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著失落之城卡利托A（10支),2126,,,arturo-fuente-2-a-10,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260578996-Davidoff_OpusX_Lost_City_Carlito_A_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX黑檀木（4支）,711,,,arturo-fuente-2-opusx-4,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260579961-Davidoff_OpusX_Story_Black_1.jpg,https://api.shangjiacigar.com/static/1774260579961-Davidoff_OpusX_Story_Blue_1.jpg,https://api.shangjiacigar.com/static/1774260579962-Davidoff_OpusX_Story_Red_1.jpg,https://api.shangjiacigar.com/static/1774260579962-Davidoff_OpusX_Story_Yellow_1.jpg,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX黑（4支）,711,,,arturo-fuente-2-opusx-4-2,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX红（4支）,711,,,arturo-fuente-2-opusx-4-3,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX蓝（4支）,711,,,arturo-fuente-2-opusx-4-4,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX黄（4支）,711,,,arturo-fuente-2-opusx-4-5,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著OPUS6黑檀木（6支）,894,,,arturo-fuente-2-opus6-6,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260579963-Davidoff_Opus6_Cigars_1.jpg,https://api.shangjiacigar.com/static/1774260580744-Davidoff_Opus6_Macassar_1.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著OPUS6黑（6支）,892,,,arturo-fuente-2-opus6-6-2,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著OPUS6蓝（6支）,894,,,arturo-fuente-2-opus6-6-3,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260580744-Davidoff_OPUS6_Blue_1.jpg,https://api.shangjiacigar.com/static/1774260580744-Davidoff_OPUS6_Blue_2.jpg,https://api.shangjiacigar.com/static/1774260580744-Davidoff_OPUS6_Blue_3.jpg,https://api.shangjiacigar.com/static/1774260580744-Davidoff_OPUS6_Yellow_1.jpg,https://api.shangjiacigar.com/static/1774260581813-Davidoff_OPUS6_Yellow_2.jpg
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著OPUS6黄（6支）,927,,,arturo-fuente-2-opus6-6-4,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260606710-placeholder.png,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著天与地禁忌系列OPUSX22（22支）,4284,,,arturo-fuente-2-opusx22-22,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260581814-Davidoff_OPUSX22_1.jpg,https://api.shangjiacigar.com/static/1774260581814-Davidoff_OPUSX22_2.jpg,https://api.shangjiacigar.com/static/1774260581814-Davidoff_OPUSX22_3.jpg,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著OPUS5红（5支）,1296,,,arturo-fuente-2-opus5-5,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260581815-Davidoff_OPUS5_Red_1.jpg,https://api.shangjiacigar.com/static/1774260584233-Davidoff_OPUS5_Red_2.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著OPUS7蓝（7支）,1462,,,arturo-fuente-2-opus7-7,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260584234-Davidoff_OPUS7_Blue_1.jpg,https://api.shangjiacigar.com/static/1774260584238-Davidoff_OPUS7_Blue_2.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著OPUS8黑檀木（8支）,1658,,,arturo-fuente-2-opus8-8,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260584234-Davidoff_OPUS8_Ebony_1.jpg,https://api.shangjiacigar.com/static/1774260584238-Davidoff_OPUS8_Ebony_2.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特巨著OPUSXI(11支）,1794,,,arturo-fuente-2-opusxi-11,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260585240-Davidoff_OPUSXI_1.jpg,https://api.shangjiacigar.com/static/1774260585241-Davidoff_OPUSXI_2.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX天与地禁忌系列BIG B黑檀木（6支）,1110,,,arturo-fuente-2-opusx-big-b-6,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260585241-Davidoff_BigB_Ebony_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX天与地禁忌系列EL天蝎座黑檀木（10支),1794,,,arturo-fuente-2-opusx-el-10,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260585242-Davidoff_ElEscorpion_Ebony_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX天与地禁忌系列紫雨黑檀木（10支),1555,,,arturo-fuente-2-opusx-10,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260585242-Davidoff_PurpleRain_Ebony_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX天与地禁忌系列黑木双皇冠（10支),1555,,,arturo-fuente-2-opusx-10-2,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260587090-Davidoff_DoubleCor_Ebony_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX天与地禁忌系列黑木鱼雷黑（10支),1555,,,arturo-fuente-2-opusx-10-3,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260587091-Davidoff_Torpedo_Black_1.jpg,,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX天与地禁忌系列天蝎座马杜罗黄（10支),1555,,,arturo-fuente-2-opusx-10-4,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260587090-Davidoff_Scorpio_Maduro_1.jpg,https://api.shangjiacigar.com/static/1774260587092-Davidoff_Scorpio_Maduro_2.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX天与地禁忌系列金牛座黑檀木（10支),1555,,,arturo-fuente-2-opusx-10-5,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260587092-Davidoff_Tauros_Ebony_1.jpg,https://api.shangjiacigar.com/static/1774260588388-Davidoff_Tauros_Ebony_2.jpg,,,
富恩特,Arturo Fuente,arturo-fuente-2,富恩特OPUSX天与地禁忌系列金牛座马杜罗黄（10支),1555,,,arturo-fuente-2-opusx-10-6,arturo-fuente-2,cigar-world,https://api.shangjiacigar.com/static/1774260588388-Davidoff_Tauros_Maduro_1.jpg,https://api.shangjiacigar.com/static/1774260588388-Davidoff_Tauros_Maduro_2.jpg,https://api.shangjiacigar.com/static/1774260588388-Davidoff_Tauros_Maduro_Yellow_1.jpg,https://api.shangjiacigar.com/static/1774260588388-Davidoff_Tauros_Maduro_Yellow_2.jpg,
大卫杜夫,Davidoff,davidoff-nc,大卫杜夫至暗时刻丘吉尔（20支）,768,,,davidoff-nc-20,davidoff-nc,cigar-world,https://api.shangjiacigar.com/static/1774260589453-Davidoff_LateHour_Churchill_1.jpg,https://api.shangjiacigar.com/static/1774260589453-Davidoff_LateHour_Churchill_2.jpg,,,
大卫杜夫,Davidoff,davidoff-nc,大卫至暗时刻公牛（20S）,711,,,davidoff-nc-20s,davidoff-nc,cigar-world,https://api.shangjiacigar.com/static/1774260589453-Davidoff_LateHour_Toro_1.jpg,https://api.shangjiacigar.com/static/1774260589454-Davidoff_LateHour_Toro_2.jpg,,,
大卫杜夫,Davidoff,davidoff-nc,大卫至暗时刻罗布图（20S）,695,,,davidoff-nc-20s-2,davidoff-nc,cigar-world,https://api.shangjiacigar.com/static/1774260589454-Davidoff_Escurio_PetitRobusto_1.jpg,https://api.shangjiacigar.com/static/1774260590438-Davidoff_Escurio_PetitRobusto_2.jpg,https://api.shangjiacigar.com/static/1774260590438-Davidoff_Escurio_Robusto_Tube_1.jpg,https://api.shangjiacigar.com/static/1774260590439-Davidoff_Escurio_Robusto_Tube_2.jpg,https://api.shangjiacigar.com/static/1774260590440-Davidoff_LateHour_Robusto_1.jpg
大卫杜夫,Davidoff,davidoff-nc,大卫杜夫埃斯小罗布图14S,329,,,davidoff-nc-14s,davidoff-nc,cigar-world,https://api.shangjiacigar.com/static/1774260590441-Davidoff_Escurio_Petit_Robusto_1.jpg,https://api.shangjiacigar.com/static/1774260591226-Davidoff_Escurio_Petit_Robusto_2.jpg,,,
